hive temp
hive humidity
hive pressure
weather temp
weather humidity
weather pressure
wind speed
cloud coverage
rain
Epoch 1/200, Loss: 24.29913032054901
Epoch 161/200, Loss: 4.720731854438782
Epoch 162/200, Loss: 4.769969053566456
Epoch 163/200, Loss: 4.705625765025616
Epoch 164/200, Loss: 4.702625945210457
Epoch 165/200, Loss: 4.72526241093874
Epoch 166/200, Loss: 4.65325091779232
Epoch 167/200, Loss: 4.62886056303978
Epoch 168/200, Loss: 4.664194941520691
Epoch 169/200, Loss: 4.572250299155712
Epoch 170/200, Loss: 4.553254418075085
Epoch 171/200, Loss: 4.450855165719986
Epoch 172/200, Loss: 4.410664416849613
Epoch 173/200, Loss: 4.430713377892971
Epoch 174/200, Loss: 4.547159597277641
Epoch 175/200, Loss: 4.40674751996994
Epoch 176/200, Loss: 4.318609498441219
Epoch 177/200, Loss: 4.361135691404343
Epoch 178/200, Loss: 4.2818456664681435
Epoch 179/200, Loss: 4.321431793272495
Epoch 180/200, Loss: 4.19244684278965
Epoch 181/200, Loss: 4.348465034738183
Epoch 182/200, Loss: 4.214782923460007
Epoch 183/200, Loss: 4.167296893894672
Epoch 184/200, Loss: 4.154462791979313
Epoch 185/200, Loss: 4.1305141150951385
Epoch 186/200, Loss: 4.090120930224657
Epoch 187/200, Loss: 4.12336240708828
Epoch 188/200, Loss: 4.169796634465456
Epoch 189/200, Loss: 4.155151642858982
Epoch 190/200, Loss: 4.098990373313427
Epoch 191/200, Loss: 4.012055486440659
Epoch 192/200, Loss: 3.93590646982193
Epoch 193/200, Loss: 4.012673441320658
Epoch 194/200, Loss: 3.90411177277565
Epoch 195/200, Loss: 3.886230058968067
Epoch 196/200, Loss: 3.8970142155885696
Epoch 197/200, Loss: 3.81450617313385
Epoch 198/200, Loss: 3.850208565592766
Epoch 199/200, Loss: 3.790631301701069
Epoch 200/200, Loss: 3.8804249316453934
Validation Accuracy: 0.7368421052631579
